l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;100 Hours average abs;100 Hours max abs;100 Hours max average rel;cap;;;;;;;;;;;;;;;
l247;"SRID=4326;LINESTRING(6.61427855504049 51.6186788033284,6.71525259691926 51.5267908666491)";0.044012413;21.56608227;87.67656584;87.67656584;0.178931767;490;;l247;"SRID=4326;LINESTRING(6.61427855504049 51.6186788033284,6.71525259691926 51.5267908666491)";;;;;;;;;;l247;87.67656584;87.67656584
l248;"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.70831848872651 51.6762033088437)";0.088926526;43.57399798;30.91356212;44.71027693;0.091245463;490;;l248;"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.70831848872651 51.6762033088437)";;;;;;;;;;l248;30.91356212;44.71027693
l249;"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.70220337779745 51.0088609096753)";0.443469702;217.3001539;308.7754461;458.2580109;0.93522043;490;;l249;"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.70220337779745 51.0088609096753)";;;;;;;;;;l249;308.7754461;458.2580109
l250;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";0.034284692;16.7994993;43.16639359;56.13289034;0.114556919;490;;l250;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";;;;;;;;;;l250;43.16639359;56.13289034
l251;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";0.034284692;16.7994993;43.16639359;56.13289034;0.114556919;490;;l251;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";;;;;;;;;;l251;43.16639359;56.13289034
l252;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";0.020873105;35.48427832;35.32512802;35.48427832;0.020873105;1700;;l252;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";;;;;;;;;;l252;35.32512802;35.48427832
l253;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";0.020848883;35.44310184;35.28413622;35.44310184;0.020848883;1700;;l253;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";;;;;;;;;;l253;35.28413622;35.44310184
l254;"SRID=4326;LINESTRING(7.32089257541703 52.4714572265383,7.30820430094578 52.4768353862806)";0.052407429;89.09262883;36.51596901;84.13054271;0.049488555;1700;;l254;"SRID=4326;LINESTRING(7.32089257541703 52.4714572265383,7.30820430094578 52.4768353862806)";;;;;;;;;;l254;36.51596901;84.13054271
l255;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";0.317017461;538.9296843;236.4057461;504.4060465;0.296709439;1700;;l255;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";;;;;;;;;;l255;236.4057461;504.4060465
l256;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";0.31710407;539.0769194;236.4703319;504.5438498;0.2967905;1700;;l256;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";;;;;;;;;;l256;236.4703319;504.5438498
l257;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";0.137656437;67.45165435;73.29274289;96.74991217;0.1974488;490;;l257;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";;;;;;;;;;l257;73.29274289;96.74991217
l258;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";0.137637958;67.44259922;73.28290362;96.73692386;0.197422294;490;;l258;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";;;;;;;;;;l258;73.28290362;96.73692386
l259;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.45034204531003 51.413608212821)";0.288164533;141.2006209;119.662636;225.6791025;0.460569597;490;;l259;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.45034204531003 51.413608212821)";;;;;;;;;;l259;119.662636;225.6791025
l260;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";0.006424304;10.92131659;13.40573937;16.82411872;0.00989654;1700;;l260;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";;;;;;;;;;l260;13.40573937;16.82411872
l261;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";0.006476503;11.01005434;13.51466353;16.96081784;0.009976952;1700;;l261;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";;;;;;;;;;l261;13.51466353;16.96081784
l262;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.60711612154456 51.8986046029193)";0.223106539;109.3222042;90.13399837;132.2664445;0.269931519;490;;l262;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.60711612154456 51.8986046029193)";;;;;;;;;;l262;90.13399837;132.2664445
l263;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.4035444340631 51.644449487967)";0.085923495;146.0699414;118.7968218;181.9698051;0.107041062;1700;;l263;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.4035444340631 51.644449487967)";;;;;;;;;;l263;118.7968218;181.9698051
l264;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,8.30775689679575 52.3456356447783)";0.060419743;102.7135638;287.1798105;459.3530853;0.270207697;1700;;l264;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,8.30775689679575 52.3456356447783)";;;;;;;;;;l264;287.1798105;459.3530853
l265;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";0.059383069;100.9512169;107.7623165;242.521107;0.142659475;1700;;l265;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";;;;;;;;;;l265;107.7623165;242.521107
l266;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";0.017035686;28.96066583;30.91461931;69.57392842;0.04092584;1700;;l266;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";;;;;;;;;;l266;30.91461931;69.57392842
l267;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";0.020869659;35.478421;37.87212232;85.23191897;0.050136423;1700;;l267;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";;;;;;;;;;l267;37.87212232;85.23191897
l268;"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,9.12526570294975 52.5382640870749)";0.205949171;350.1135913;311.0447502;622.2312316;0.366018372;1700;;l268;"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,9.12526570294975 52.5382640870749)";;;;;;;;;;l268;311.0447502;622.2312316
l269;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.59601979462215 50.9525274624278)";0.251176682;427.000359;1290.725983;1700;1;1700;;l269;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.59601979462215 50.9525274624278)";;;;;;;;;;l269;1290.725983;1700
l270;"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.38974509624863 52.0263130660355)";0.081180429;138.0067293;287.5638843;630.0069249;0.370592309;1700;;l270;"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.38974509624863 52.0263130660355)";;;;;;;;;;l270;287.5638843;630.0069249
l271;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,7.23579344536789 49.3693923629482)";0.180492738;306.8376543;912.8796686;1336.016458;0.785892034;1700;;l271;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,7.23579344536789 49.3693923629482)";;;;;;;;;;l271;912.8796686;1336.016458
l272;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,8.41937105938048 49.6337356823792)";0.108735673;184.8506441;127.8505272;243.0541223;0.142973013;1700;;l272;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,8.41937105938048 49.6337356823792)";;;;;;;;;;l272;127.8505272;243.0541223
l273;"SRID=4326;LINESTRING(6.81368431456473 49.7248340737293,6.99647659179489 49.3754093063084)";0.168170414;285.8897043;306.0810876;364.4586335;0.214387431;1700;;l273;"SRID=4326;LINESTRING(6.81368431456473 49.7248340737293,6.99647659179489 49.3754093063084)";;;;;;;;;;l273;306.0810876;364.4586335
l274;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";0.068192223;33.41418909;49.17904227;52.86451119;0.107886758;490;;l274;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";;;;;;;;;;l274;49.17904227;52.86451119
l275;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";0.172565743;84.55721392;79.35362983;86.79891051;0.177140634;490;;l275;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";;;;;;;;;;l275;79.35362983;86.79891051
l276;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";0.026013717;44.22331933;34.92054517;44.6569297;0.026268782;1700;;l276;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";;;;;;;;;;l276;34.92054517;44.6569297
l277;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";0.026009513;44.21617161;34.91490103;44.6497119;0.026264536;1700;;l277;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";;;;;;;;;;l277;34.91490103;44.6497119
l278;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";0.172591113;84.56964515;79.36529605;86.81167131;0.177166676;490;;l278;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";;;;;;;;;;l278;79.36529605;86.81167131
l279;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";0.217561733;369.8549461;79.07952891;165.2447692;0.097202805;1700;;l279;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";;;;;;;;;;l279;79.07952891;165.2447692
l280;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";0.217577381;369.8815477;79.08521665;165.2566543;0.097209797;1700;;l280;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";;;;;;;;;;l280;79.08521665;165.2566543
l281;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";0.068192223;33.41418909;49.17904227;52.86451119;0.107886758;490;;l281;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";;;;;;;;;;l281;49.17904227;52.86451119
l282;"SRID=4326;LINESTRING(12.1320699705054 54.14245987564,12.2147735096776 54.1003234403618)";0.049086605;83.44722788;86.00474817;253.0755144;0.14886795;1700;;l282;"SRID=4326;LINESTRING(12.1320699705054 54.14245987564,12.2147735096776 54.1003234403618)";;;;;;;;;;l282;86.00474817;253.0755144
l283;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2135605440795 54.1119998545154)";0.018442879;9.03701093;43.74325974;142.1540201;0.290110245;490;;l283;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2135605440795 54.1119998545154)";;;;;;;;;;l283;43.74325974;142.1540201
l284;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,12.1869848227216 53.8157751724384)";0.048736761;23.8810127;49.11491607;119.5971362;0.244075788;490;;l284;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,12.1869848227216 53.8157751724384)";;;;;;;;;;l284;49.11491607;119.5971362
l285;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";0.117924363;200.4714177;154.4707252;293.8685458;0.17286385;1700;;l285;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";;;;;;;;;;l285;154.4707252;293.8685458
l286;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";0.04189638;71.22384598;232.5898608;404.6663468;0.238039028;1700;;l286;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";;;;;;;;;;l286;232.5898608;404.6663468
l287;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";0.020956543;35.62612232;116.3413;202.4138485;0.11906697;1700;;l287;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";;;;;;;;;;l287;116.3413;202.4138485
l288;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";0.117901038;200.4317649;154.4401712;293.8104193;0.172829658;1700;;l288;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";;;;;;;;;;l288;154.4401712;293.8104193
l289;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,7.88957671235007 52.2773967624078)";0.041654128;70.81201818;59.22714369;119.8665947;0.070509762;1700;;l289;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,7.88957671235007 52.2773967624078)";;;;;;;;;;l289;59.22714369;119.8665947
l290;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,7.31136229105814 53.1257665563186)";0.178355809;303.2048752;371.5634862;710.8895769;0.418170339;1700;;l290;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,7.31136229105814 53.1257665563186)";;;;;;;;;;l290;371.5634862;710.8895769
l291;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,7.31136229105814 53.1257665563186)";0.178380668;303.2471359;371.6152748;710.9886607;0.418228624;1700;;l291;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,7.31136229105814 53.1257665563186)";;;;;;;;;;l291;371.6152748;710.9886607
l292;"SRID=4326;LINESTRING(8.12264230304551 53.5605160490331,8.05283751634017 53.3338809598955)";0.165237959;80.96659994;115.9217302;428.7958248;0.87509352;490;;l292;"SRID=4326;LINESTRING(8.12264230304551 53.5605160490331,8.05283751634017 53.3338809598955)";;;;;;;;;;l292;115.9217302;428.7958248
l293;"SRID=4326;LINESTRING(5.339 52.006,7.31136229105814 53.1257665563186)";1;1700;1700;1700;1;1700;;l293;"SRID=4326;LINESTRING(5.339 52.006,7.31136229105814 53.1257665563186)";;;;;;;;;;l293;1700;1700
l294;"SRID=4326;LINESTRING(8.12264230304551 53.5605160490331,8.05283751634017 53.3338809598955)";0.165218033;80.9568361;115.9077511;428.744116;0.874987992;490;;l294;"SRID=4326;LINESTRING(8.12264230304551 53.5605160490331,8.05283751634017 53.3338809598955)";;;;;;;;;;l294;115.9077511;428.744116
l295;"SRID=4326;LINESTRING(7.23579344536789 49.3693923629482,8.3133401659254 49.0090434643525)";0.069484976;118.1244591;62.67370619;125.380989;0.073753523;1700;;l295;"SRID=4326;LINESTRING(7.23579344536789 49.3693923629482,8.3133401659254 49.0090434643525)";;;;;;;;;;l295;62.67370619;125.380989
l296;"SRID=4326;LINESTRING(8.40826973550855 49.5285689245626,8.27327814618118 49.0293980916396)";0.043207125;21.17149104;128.6515744;189.6087513;0.386956635;490;;l296;"SRID=4326;LINESTRING(8.40826973550855 49.5285689245626,8.27327814618118 49.0293980916396)";;;;;;;;;;l296;128.6515744;189.6087513
l297;"SRID=4326;LINESTRING(8.3523338799966 49.4212743386606,8.40826973550855 49.5285689245626)";0.122093951;59.82603576;183.9085598;272.7744748;0.556682602;490;;l297;"SRID=4326;LINESTRING(8.3523338799966 49.4212743386606,8.40826973550855 49.5285689245626)";;;;;;;;;;l297;183.9085598;272.7744748
l298;"SRID=4326;LINESTRING(7.72920197913641 49.4826474297682,8.3523338799966 49.4212743386606)";0.158658852;77.74283747;220.456201;298.9575351;0.610117419;490;;l298;"SRID=4326;LINESTRING(7.72920197913641 49.4826474297682,8.3523338799966 49.4212743386606)";;;;;;;;;;l298;220.456201;298.9575351
l299;"SRID=4326;LINESTRING(8.3523338799966 49.4212743386606,8.27327814618118 49.0293980916396)";0.110726299;54.25588638;314.8420403;374.526658;0.764340118;490;;l299;"SRID=4326;LINESTRING(8.3523338799966 49.4212743386606,8.27327814618118 49.0293980916396)";;;;;;;;;;l299;314.8420403;374.526658
l300;"SRID=4326;LINESTRING(9.79733602695253 52.0008392513306,9.91814864613865 52.3799963125719)";0.227926283;111.6838786;68.13154428;102.2102052;0.208592255;490;;l300;"SRID=4326;LINESTRING(9.79733602695253 52.0008392513306,9.91814864613865 52.3799963125719)";;;;;;;;;;l300;68.13154428;102.2102052
l301;"SRID=4326;LINESTRING(9.91717971972185 52.2781686139394,9.38974509624863 52.0263130660355)";0.015192879;25.82789352;38.54589779;89.71986894;0.052776393;1700;;l301;"SRID=4326;LINESTRING(9.91717971972185 52.2781686139394,9.38974509624863 52.0263130660355)";;;;;;;;;;l301;38.54589779;89.71986894
l302;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,10.0821573264928 48.2660901578788)";0.049138365;83.53521973;109.6564888;262.0534624;0.154149096;1700;;l302;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,10.0821573264928 48.2660901578788)";;;;;;;;;;l302;109.6564888;262.0534624
l303;"SRID=4326;LINESTRING(8.62716125806072 49.5435952670263,8.50180851652818 49.4449115114399)";0.092552133;45.35054504;37.20214102;48.63667663;0.099258524;490;;l303;"SRID=4326;LINESTRING(8.62716125806072 49.5435952670263,8.50180851652818 49.4449115114399)";;;;;;;;;;l303;37.20214102;48.63667663
l304;"SRID=4326;LINESTRING(10.0821573264928 48.2660901578788,10.391776056934 48.5184609117668)";0.062461723;106.1849293;148.1405399;421.3153114;0.247832536;1700;;l304;"SRID=4326;LINESTRING(10.0821573264928 48.2660901578788,10.391776056934 48.5184609117668)";;;;;;;;;;l304;148.1405399;421.3153114
l305;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.75349546540486 48.0993557006259)";0.401987105;683.3780787;529.6249057;783.0698338;0.460629314;1700;;l305;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.75349546540486 48.0993557006259)";;;;;;;;;;l305;529.6249057;783.0698338
l306;"SRID=4326;LINESTRING(10.0837512706734 48.268867515302,9.88551509756969 48.3040743584705)";0.132186772;64.77151827;28.86162393;84.70366861;0.17286463;490;;l306;"SRID=4326;LINESTRING(10.0837512706734 48.268867515302,9.88551509756969 48.3040743584705)";;;;;;;;;;l306;28.86162393;84.70366861
l307;"SRID=4326;LINESTRING(9.01340238045655 47.8453486310857,8.25192548128222 47.6397698264894)";0.181228669;88.80204761;28.5842914;96.6189516;0.197181534;490;;l307;"SRID=4326;LINESTRING(9.01340238045655 47.8453486310857,8.25192548128222 47.6397698264894)";;;;;;;;;;l307;28.5842914;96.6189516
l308;"SRID=4326;LINESTRING(9.19675652645089 48.9129634380259,8.5471609252134 49.4405396661002)";0.188141024;92.18910195;158.0751991;224.3717886;0.457901609;490;;l308;"SRID=4326;LINESTRING(9.19675652645089 48.9129634380259,8.5471609252134 49.4405396661002)";;;;;;;;;;l308;158.0751991;224.3717886
l309;"SRID=4326;LINESTRING(10.0821573264928 48.2660901578788,10.391776056934 48.5184609117668)";0.062383186;106.0514154;147.9542723;420.7855618;0.247520919;1700;;l309;"SRID=4326;LINESTRING(10.0821573264928 48.2660901578788,10.391776056934 48.5184609117668)";;;;;;;;;;l309;147.9542723;420.7855618
l310;"SRID=4326;LINESTRING(9.88551509756969 48.3040743584705,10.0821573264928 48.2660901578788)";0.170096113;289.1633923;129.5729092;381.7323285;0.224548429;1700;;l310;"SRID=4326;LINESTRING(9.88551509756969 48.3040743584705,10.0821573264928 48.2660901578788)";;;;;;;;;;l310;129.5729092;381.7323285
l311;"SRID=4326;LINESTRING(6.0371 49.7131,6.62053556843084 49.7489386710632)";0.147119144;72.08838046;43.03170357;87.31160987;0.178186959;490;;l311;"SRID=4326;LINESTRING(6.0371 49.7131,6.62053556843084 49.7489386710632)";;;;;;;;;;l311;43.03170357;87.31160987
l312;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.9706568937083 51.6768446667846)";0.004728253;8.038029702;135.6531602;221.7578471;0.130445792;1700;;l312;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.9706568937083 51.6768446667846)";;;;;;;;;;l312;135.6531602;221.7578471
